Confirmed,Deaths,Recovered,date,FIPS,Province_State,Country_Region,Lat,Long_,Combined_Key,log_conf,Confirmed_str,Deaths_str
1.0,0.0,0.0,2020-03-23,17177.0,Illinois,US,42.35129217,-89.662598,Illinois US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,48431.0,Texas,US,31.82781912,-101.0500746,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,18151.0,Indiana,US,41.64423868,-85.00101094,Indiana US,0.0,0.0,0.0
4.0,0.0,0.0,2020-03-23,36101.0,New York,US,42.2689144,-77.3829924,New York US,0.3624762331578262,4.0,0.0
0.0,0.0,0.0,2020-03-23,20189.0,Kansas,US,37.1923008,-101.3118967,Kansas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,27149.0,Minnesota,US,45.58613007,-96.00163705,Minnesota US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,53065.0,Washington,US,48.40035475,-117.8542701,Washington US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,13259.0,Georgia,US,32.07996777,-84.83208037,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,47161.0,Tennessee,US,36.50235092,-87.83920548,Tennessee US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,30095.0,Montana,US,45.67071407,-109.3950061,Montana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,29207.0,Missouri,US,36.85571651,-89.9444155,Missouri US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,37169.0,North Carolina,US,36.4017975,-80.23893369,North Carolina US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,5137.0,Arkansas,US,35.86251946,-92.15684085,Arkansas US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,28131.0,Mississippi,US,30.79187949,-89.11547539,Mississippi US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,29209.0,Missouri,US,36.75000327,-93.45256475,Missouri US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48433.0,Texas,US,33.17906744,-100.2538401,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,32029.0,Nevada,US,39.44875482,-119.5250207,Nevada US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,19169.0,Iowa,US,42.03621213,-93.46499005,Iowa US,0.0,1.0,0.0
3.0,0.0,0.0,2020-03-23,33017.0,New Hampshire,US,43.291833,-71.02336013,New Hampshire US,0.227644691705265,3.0,0.0
0.0,0.0,0.0,2020-03-23,38093.0,North Dakota,US,46.97962541,-98.95637318,North Dakota US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,56035.0,Wyoming,US,42.76558279,-109.9130922,Wyoming US,0.0,0.0,0.0
154.0,1.0,0.0,2020-03-23,25025.0,Massachusetts,US,42.3279514,-71.07850442,Massachusetts US,4.785246904088879,154.0,1.0
1458.0,13.0,0.0,2020-03-23,36103.0,New York,US,40.88320119,-72.8012172,New York US,10.009361670552437,1458.0,13.0
1.0,0.0,0.0,2020-03-23,51800.0,Virginia,US,36.70155394,-76.63603554,Virginia US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,18153.0,Indiana,US,39.08952258,-87.41414469,Indiana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,29211.0,Missouri,US,40.2099105,-93.11150106,Missouri US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,33019.0,New Hampshire,US,43.36094111,-72.22203125,New Hampshire US,0.0,1.0,0.0
12.0,0.0,0.0,2020-03-23,36105.0,New York,US,41.71579493,-74.76394559,New York US,1.1646321618209043,12.0,0.0
0.0,0.0,0.0,2020-03-23,42113.0,Pennsylvania,US,41.44634738,-76.51246591,Pennsylvania US,0.0,0.0,0.0
2.0,0.0,0.0,2020-03-23,47163.0,Tennessee,US,36.51240691,-82.30412917,Tennessee US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,46119.0,South Dakota,US,44.71571812,-100.1278092,South Dakota US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,54089.0,West Virginia,US,37.65390597,-80.86009693,West Virginia US,0.0,0.0,0.0
7.0,0.0,0.0,2020-03-23,8117.0,Colorado,US,39.63803232,-106.1150762,Colorado US,0.7141906972359384,7.0,0.0
28.0,0.0,0.0,2020-03-23,39153.0,Ohio,US,41.12464734,-81.53123079,Ohio US,2.0942663676782876,28.0,0.0
65.0,0.0,0.0,2020-03-23,49043.0,Utah,US,40.86688146,-110.9535882,Utah US,3.2866548386940653,65.0,0.0
0.0,0.0,0.0,2020-03-23,20191.0,Kansas,US,37.23682549,-97.47721621,Kansas US,0.0,0.0,0.0
34.0,0.0,0.0,2020-03-23,47165.0,Tennessee,US,36.46824103,-86.45917204,Tennessee US,2.3454276733449184,34.0,0.0
0.0,0.0,0.0,2020-03-23,1119.0,Alabama,US,32.59117397,-88.19916205,Alabama US,0.0,0.0,0.0
8.0,0.0,0.0,2020-03-23,12119.0,Florida,US,28.70181754,-82.0794267,Florida US,0.8155715246051087,8.0,0.0
2.0,0.0,0.0,2020-03-23,13261.0,Georgia,US,32.03650571,-84.19821492,Georgia US,0.09061905828945654,2.0,0.0
4.0,0.0,0.0,2020-03-23,45085.0,South Carolina,US,33.91826534,-80.37942316,South Carolina US,0.3624762331578262,4.0,0.0
2.0,0.0,0.0,2020-03-23,28133.0,Mississippi,US,33.60192578,-90.58882684,Mississippi US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,37171.0,North Carolina,US,36.41689489,-80.69102283,North Carolina US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,51181.0,Virginia,US,37.11781893,-76.88450012,Virginia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,42115.0,Pennsylvania,US,41.82147784,-75.80071959,Pennsylvania US,0.0,0.0,0.0
18.0,0.0,0.0,2020-03-23,10005.0,Delaware,US,38.66143781,-75.39031349,Delaware US,1.5757090620683294,18.0,0.0
15.0,0.0,0.0,2020-03-23,34037.0,New Jersey,US,41.13891592,-74.69118243,New Jersey US,1.3831906496271777,15.0,0.0
0.0,0.0,0.0,2020-03-23,51183.0,Virginia,US,36.92432914,-77.25791182,Virginia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,6101.0,California,US,39.03417539,-121.6945899,California US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48435.0,Texas,US,30.49856623,-100.5382014,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,12121.0,Florida,US,30.19746066,-82.99099670000003,Florida US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,37173.0,North Carolina,US,35.48665845,-83.48748932,North Carolina US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,30097.0,Montana,US,45.81367654,-109.9425686,Montana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,56037.0,Wyoming,US,41.65943896,-108.8827882,Wyoming US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,27151.0,Minnesota,US,45.2829032,-95.68264092,Minnesota US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48437.0,Texas,US,34.53028891,-101.7349174,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,18155.0,Indiana,US,38.82767338,-85.03022429,Indiana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13263.0,Georgia,US,32.69642758,-84.53351366,Georgia US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,24041.0,Maryland,US,38.76618159,-76.10882561,Maryland US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,13265.0,Georgia,US,33.56543317,-82.88136816,Georgia US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,1121.0,Alabama,US,33.37823223,-86.16886178,Alabama US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,28135.0,Mississippi,US,33.95339918,-90.1729398,Mississippi US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,1123.0,Alabama,US,32.86698258,-85.79833053,Alabama US,0.0,1.0,0.0
3.0,0.0,0.0,2020-03-23,19171.0,Iowa,US,42.07991767,-92.53266945,Iowa US,0.227644691705265,3.0,0.0
1.0,0.0,0.0,2020-03-23,29213.0,Missouri,US,36.65465345,-93.04075153,Missouri US,0.0,1.0,0.0
3.0,0.0,0.0,2020-03-23,22105.0,Louisiana,US,30.62888673,-90.40664996,Louisiana US,0.227644691705265,3.0,0.0
3.0,0.0,0.0,2020-03-23,35055.0,New Mexico,US,36.58006022,-105.6310198,New Mexico US,0.227644691705265,3.0,0.0
57.0,1.0,0.0,2020-03-23,48439.0,Texas,US,32.77143818,-97.29101614,Texas US,3.0830965087828925,57.0,1.0
1.0,0.0,0.0,2020-03-23,28137.0,Mississippi,US,34.65133709,-89.94485778,Mississippi US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,13267.0,Georgia,US,32.04785085,-82.05539188,Georgia US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,12123.0,Florida,US,30.04848048,-83.60445406,Florida US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13269.0,Georgia,US,32.55792548,-84.25077141,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,19173.0,Iowa,US,40.73710579,-94.69778563,Iowa US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,21217.0,Kentucky,US,37.3677562,-85.3329931,Kentucky US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48441.0,Texas,US,32.30163422,-99.89007449,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,54091.0,West Virginia,US,39.33602617,-80.0421439,West Virginia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,55119.0,Wisconsin,US,45.21179252,-90.5004405,Wisconsin US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,17179.0,Illinois,US,40.50716185,-89.51404662,Illinois US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,51185.0,Virginia,US,37.12191123,-81.56685568,Virginia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,6103.0,California,US,40.12570935,-122.2370171,California US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13271.0,Georgia,US,31.92829517,-82.93491155,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,8119.0,Colorado,US,38.88133511,-105.1614893,Colorado US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,22107.0,Louisiana,US,32.00760749,-91.32915234,Louisiana US,0.0,0.0,0.0
14.0,0.0,0.0,2020-03-23,22109.0,Louisiana,US,29.37343766,-90.82626855,Louisiana US,1.3136094741676563,14.0,0.0
2.0,0.0,0.0,2020-03-23,13273.0,Georgia,US,31.77527543,-84.44069698,Georgia US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,48443.0,Texas,US,30.22429013,-102.0766732,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48445.0,Texas,US,33.17402785,-102.3354521,Texas US,0.0,0.0,0.0
2.0,0.0,0.0,2020-03-23,16081.0,Idaho,US,43.75303583,-111.2056773,Idaho US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,30099.0,Montana,US,47.83741052,-112.2410688,Montana US,0.0,0.0,0.0
2.0,0.0,0.0,2020-03-23,56039.0,Wyoming,US,43.93522482,-110.5890801,Wyoming US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,29215.0,Missouri,US,37.31728859,-91.96564727,Missouri US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,40139.0,Oklahoma,US,36.74777635,-101.4889765,Oklahoma US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,31169.0,Nebraska,US,40.17626377,-97.59504381,Nebraska US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13275.0,Georgia,US,30.86392347,-83.91847289,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,20193.0,Kansas,US,39.35107575,-101.0553705,Kansas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,31171.0,Nebraska,US,41.91358968,-100.5556632,Nebraska US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48447.0,Texas,US,33.17751417,-99.21226795,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,31173.0,Nebraska,US,42.15725356,-96.54157099,Nebraska US,0.0,0.0,0.0
11.0,0.0,0.0,2020-03-23,53067.0,Washington,US,46.9291895,-122.8290656,Washington US,1.0844987247010578,11.0,0.0
2.0,0.0,0.0,2020-03-23,13277.0,Georgia,US,31.45743864,-83.5236119,Georgia US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,41057.0,Oregon,US,45.46248721,-123.712066,Oregon US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,40141.0,Oklahoma,US,34.37288446,-98.92426619,Oklahoma US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,36107.0,New York,US,42.16852837,-76.30835812,New York US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,42117.0,Pennsylvania,US,41.77255149,-77.25433032,Pennsylvania US,0.0,0.0,0.0
9.0,0.0,0.0,2020-03-23,28139.0,Mississippi,US,34.76872156,-88.90988194,Mississippi US,0.91057876682106,9.0,0.0
2.0,0.0,0.0,2020-03-23,18157.0,Indiana,US,40.38872739,-86.89413959,Indiana US,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-03-23,18159.0,Indiana,US,40.31123252,-86.05234925,Indiana US,0.0,1.0,0.0
6.0,0.0,0.0,2020-03-23,47167.0,Tennessee,US,35.501942,-89.73694895,Tennessee US,0.6055193684736281,6.0,0.0
0.0,0.0,0.0,2020-03-23,28141.0,Mississippi,US,34.74023475,-88.23917219,Mississippi US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48449.0,Texas,US,33.21339719,-94.96797273,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,21219.0,Kentucky,US,36.8381152,-87.17878374,Kentucky US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,27153.0,Minnesota,US,46.06996226,-94.89785296,Minnesota US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,46121.0,South Dakota,US,43.19338568,-100.7195503,South Dakota US,0.0,0.0,0.0
16.0,2.0,0.0,2020-03-23,9013.0,Connecticut,US,41.85853803,-72.3308481,Connecticut US,1.4499049326313047,16.0,2.0
0.0,0.0,0.0,2020-03-23,48451.0,Texas,US,31.40464436,-100.462443,Texas US,0.0,0.0,0.0
15.0,0.0,0.0,2020-03-23,36109.0,New York,US,42.44945765,-76.47229843,New York US,1.3831906496271777,15.0,0.0
2.0,0.0,0.0,2020-03-23,49045.0,Utah,US,40.44862644,-113.1295715,Utah US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,30101.0,Montana,US,48.65577551,-111.6942414,Montana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13279.0,Georgia,US,32.12059861,-82.32957247,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,35057.0,New Mexico,US,34.64048375,-105.8508949,New Mexico US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,38095.0,North Dakota,US,48.68565745,-99.24564265,North Dakota US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13281.0,Georgia,US,34.91369188,-83.74107459999998,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,38097.0,North Dakota,US,47.45367788,-97.16323288,North Dakota US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,37175.0,North Carolina,US,35.20383864,-82.79638423,North Carolina US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,27155.0,Minnesota,US,45.77298854,-96.47062949,Minnesota US,0.0,0.0,0.0
79.0,0.0,0.0,2020-03-23,48453.0,Texas,US,30.33432034,-97.7853562,Texas US,3.6009885775994213,79.0,0.0
0.0,0.0,0.0,2020-03-23,30103.0,Montana,US,46.20973220000001,-107.2666516,Montana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,20195.0,Kansas,US,38.91467218,-99.87284448,Kansas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,55121.0,Wisconsin,US,44.30360275,-91.35893614,Wisconsin US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13283.0,Georgia,US,32.40422134,-82.56904553,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,21221.0,Kentucky,US,36.80767017,-87.87333656,Kentucky US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,21223.0,Kentucky,US,38.61056487,-85.33775972,Kentucky US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,6105.0,California,US,40.64917670000001,-123.114713,California US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48455.0,Texas,US,31.0879489,-95.1367187,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,46123.0,South Dakota,US,43.34459388,-99.8854891,South Dakota US,0.0,0.0,0.0
4.0,0.0,0.0,2020-03-23,13285.0,Georgia,US,33.03349196,-85.02812115,Georgia US,0.3624762331578262,4.0,0.0
0.0,0.0,0.0,2020-03-23,47169.0,Tennessee,US,36.39026213,-86.16087954,Tennessee US,0.0,0.0,0.0
3.0,0.0,0.0,2020-03-23,39155.0,Ohio,US,41.31735028,-80.76109643,Ohio US,0.227644691705265,3.0,0.0
2.0,0.0,0.0,2020-03-23,54093.0,West Virginia,US,39.11240885,-79.57053576,West Virginia US,0.09061905828945654,2.0,0.0
16.0,0.0,0.0,2020-03-23,6107.0,California,US,36.22026558,-118.8020203,California US,1.4499049326313047,16.0,0.0
11.0,1.0,0.0,2020-03-23,40143.0,Oklahoma,US,36.11939621,-95.94013939,Oklahoma US,1.0844987247010578,11.0,1.0
2.0,0.0,0.0,2020-03-23,28143.0,Mississippi,US,34.64967704,-90.37481167,Mississippi US,0.09061905828945654,2.0,0.0
0.0,0.0,0.0,2020-03-23,6109.0,California,US,38.02644018,-119.9525093,California US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,13287.0,Georgia,US,31.71612656,-83.62069378,Georgia US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,46125.0,South Dakota,US,43.3109081,-97.14865776,South Dakota US,0.0,0.0,0.0
9.0,0.0,0.0,2020-03-23,1125.0,Alabama,US,33.28726072,-87.52556818,Alabama US,0.91057876682106,9.0,0.0
2.0,0.0,0.0,2020-03-23,39157.0,Ohio,US,40.44214695,-81.47226262,Ohio US,0.09061905828945654,2.0,0.0
1.0,0.0,0.0,2020-03-23,26157.0,Michigan,US,43.46606813,-83.41897025,Michigan US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,13289.0,Georgia,US,32.67435595,-83.43078662,Georgia US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,16083.0,Idaho,US,42.35440512,-114.6685381,Idaho US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,48457.0,Texas,US,30.77031716,-94.37690895,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,54095.0,West Virginia,US,39.46811972,-80.88772676,West Virginia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,37177.0,North Carolina,US,35.87147226,-76.17055253,North Carolina US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,56041.0,Wyoming,US,41.2878183,-110.54757820000002,Wyoming US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,49047.0,Utah,US,40.12491499,-109.5174415,Utah US,0.0,0.0,0.0
18.0,0.0,0.0,2020-03-23,36111.0,New York,US,41.89027881,-74.26252104,New York US,1.5757090620683294,18.0,0.0
2.0,0.0,0.0,2020-03-23,41059.0,Oregon,US,45.59073056,-118.7353826,Oregon US,0.09061905828945654,2.0,0.0
3.0,0.0,0.0,2020-03-23,0.0,Arkansas,US,0.0,0.0,Arkansas US,0.227644691705265,3.0,0.0
1.0,0.0,0.0,2020-03-23,0.0,Colorado,US,0.0,0.0,Colorado US,0.0,1.0,0.0
0.0,1.0,0.0,2020-03-23,0.0,Florida,US,0.0,0.0,Florida US,0.0,0.0,1.0
45.0,10.0,0.0,2020-03-23,0.0,Georgia,US,0.0,0.0,Georgia US,2.733111615703391,45.0,10.0
63.0,0.0,0.0,2020-03-23,0.0,Illinois,US,0.0,0.0,Illinois US,3.2376264129079173,63.0,0.0
56.0,0.0,0.0,2020-03-23,0.0,Indiana,US,0.0,0.0,Indiana US,3.056161377767832,56.0,0.0
15.0,0.0,0.0,2020-03-23,0.0,Kentucky,US,0.0,0.0,Kentucky US,1.3831906496271777,15.0,0.0
11.0,0.0,0.0,2020-03-23,0.0,Louisiana,US,0.0,0.0,Louisiana US,1.0844987247010578,11.0,0.0
5.0,0.0,0.0,2020-03-23,0.0,Maine,US,0.0,0.0,Maine US,0.4885590669614942,5.0,0.0
53.0,7.0,0.0,2020-03-23,0.0,Massachusetts,US,0.0,0.0,Massachusetts US,2.973127274487558,53.0,7.0
1.0,0.0,0.0,2020-03-23,0.0,Minnesota,US,0.0,0.0,Minnesota US,0.0,1.0,0.0
4.0,0.0,0.0,2020-03-23,0.0,Missouri,US,0.0,0.0,Missouri US,0.3624762331578262,4.0,0.0
1.0,0.0,0.0,2020-03-23,0.0,Montana,US,0.0,0.0,Montana US,0.0,1.0,0.0
89.0,0.0,0.0,2020-03-23,0.0,Nevada,US,0.0,0.0,Nevada US,3.800121398007053,89.0,0.0
23.0,0.0,0.0,2020-03-23,0.0,New Hampshire,US,0.0,0.0,New Hampshire US,1.8543026993851561,23.0,0.0
419.0,9.0,0.0,2020-03-23,0.0,New Jersey,US,0.0,0.0,New Jersey US,6.876006382241082,419.0,9.0
107.0,36.0,0.0,2020-03-23,0.0,New York,US,0.0,0.0,New York US,4.118398517131893,107.0,36.0
5.0,0.0,0.0,2020-03-23,0.0,Rhode Island,US,0.0,0.0,Rhode Island US,0.4885590669614942,5.0,0.0
54.0,0.0,0.0,2020-03-23,0.0,Tennessee,US,0.0,0.0,Tennessee US,3.0011881390735615,54.0,0.0
0.0,3.0,0.0,2020-03-23,0.0,Vermont,US,0.0,0.0,Vermont US,0.0,0.0,3.0
145.0,0.0,0.0,2020-03-23,0.0,Washington,US,0.0,0.0,Washington US,4.671511641085206,145.0,0.0
4.0,0.0,0.0,2020-03-23,0.0,Wuhan Evacuee,US,0.0,0.0,Wuhan Evacuee US,0.3624762331578262,4.0,0.0
0.0,0.0,0.0,2020-03-23,47171.0,Tennessee,US,36.10890856,-82.43709629,Tennessee US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,5139.0,Arkansas,US,33.16887091,-92.59746952,Arkansas US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,12125.0,Florida,US,30.04412971,-82.37497443,Florida US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13291.0,Georgia,US,34.82995757,-83.98967069,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,17181.0,Illinois,US,37.47119609,-89.25548938,Illinois US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,18161.0,Indiana,US,39.62550777,-84.92497066,Indiana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,19175.0,Iowa,US,41.0277278,-94.24234847,Iowa US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,21225.0,Kentucky,US,37.66166713,-87.94300009,Kentucky US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,22111.0,Louisiana,US,32.83121059,-92.3749373,Louisiana US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,28145.0,Mississippi,US,34.49162015,-89.00776006,Mississippi US,0.0,1.0,0.0
189.0,0.0,0.0,2020-03-23,34039.0,New Jersey,US,40.65835409,-74.30680092,New Jersey US,5.182278345859703,189.0,0.0
0.0,0.0,0.0,2020-03-23,35059.0,New Mexico,US,36.48126404,-103.4709624,New Mexico US,0.0,0.0,0.0
13.0,0.0,0.0,2020-03-23,37179.0,North Carolina,US,34.98960527,-80.52955873,North Carolina US,1.2408697921485934,13.0,0.0
1.0,0.0,0.0,2020-03-23,39159.0,Ohio,US,40.30016061,-83.37239023,Ohio US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,41061.0,Oregon,US,45.30915495,-118.0068979,Oregon US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,42119.0,Pennsylvania,US,40.96188846,-77.05996014,Pennsylvania US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,45087.0,South Carolina,US,34.68835752,-81.61730349,South Carolina US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,46127.0,South Dakota,US,42.83112163,-96.6557828,South Dakota US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,47173.0,Tennessee,US,36.28590426,-83.83651902,Tennessee US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48459.0,Texas,US,32.73706798,-94.93999853,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,54097.0,West Virginia,US,38.89285061,-80.23689136,West Virginia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,13293.0,Georgia,US,32.87920671,-84.30024826,Georgia US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48461.0,Texas,US,31.36868194,-102.0423217,Texas US,0.0,0.0,0.0
11.0,0.0,0.0,2020-03-23,49049.0,Utah,US,40.1166722,-111.6657662,Utah US,1.0844987247010578,11.0,0.0
0.0,0.0,0.0,2020-03-23,48463.0,Texas,US,29.35739637,-99.76229172,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,48465.0,Texas,US,29.89149232,-101.1525205,Texas US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,2261.0,Alaska,US,61.47502768,-144.7126799,Alaska US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,35061.0,New Mexico,US,34.71669834,-106.8103733,New Mexico US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,16085.0,Idaho,US,44.76728382,-115.5676773,Idaho US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,30105.0,Montana,US,48.36435097,-106.6669635,Montana US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,31175.0,Nebraska,US,41.56730777,-98.98197724,Nebraska US,0.0,0.0,0.0
3.0,0.0,0.0,2020-03-23,5141.0,Arkansas,US,35.58095779,-92.51295036,Arkansas US,0.227644691705265,3.0,0.0
0.0,0.0,0.0,2020-03-23,19177.0,Iowa,US,40.75326764,-91.95017958,Iowa US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,26159.0,Michigan,US,42.25190229,-86.01939087,Michigan US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,47175.0,Tennessee,US,35.69864497,-85.45221699,Tennessee US,0.0,0.0,0.0
0.0,0.0,0.0,2020-03-23,39161.0,Ohio,US,40.8554138,-84.59111700000003,Ohio US,0.0,0.0,0.0
1.0,0.0,0.0,2020-03-23,48467.0,Texas,US,32.56483801,-95.83766469,Texas US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,37181.0,North Carolina,US,36.36880673,-78.40670845,North Carolina US,0.0,1.0,0.0
1.0,0.0,0.0,2020-03-23,18163.0,Indiana,US,38.02658833,-87.58763124,Indiana US,0.0,1.0,0.0
0.0,0.0,0.0,2020-03-23,42121.0,Pennsylvania,US,41.40323442,-79.75845449,Pennsylvania US,0.0,0.0,0.0
30.0,1.0,0.0,2020-03-23,6111.0,California,US,34.44465746,-119.0910613,California US,2.1818872011445896,30.0,1.0
